FIPS,County Name,County State,BuyerFullName,BuyerState,BuyerCity,BuyerAddress,BuyerZIP,BuyerPurchases6MSum
1029,Cleburne,AL,T & H MITCHELL PROPERTIES DELAWARE LLC,Bowdon,GA,Po Box 280,30108,7
1029,Cleburne,AL,SUNBELT OF ALABAMA LLC,Graham,AL,4510 County Road 92,36263,4
1029,Cleburne,AL,QRF DEFENSE ACADEMY LLC,Whitesburg,GA,60 Guthrie Rd,30185,3
1029,Cleburne,AL,CEVA PROPERTIES LLC,Heflin,AL,455 Genesee Ave,36264,2
1029,Cleburne,AL,SAGA PROPERTIES LLC,Anniston,AL,9171 Us Highway 78 E,36207,2
1031,Coffee,AL,STONE MARTIN BUILDERS LLC,Opelika,AL,107 N 9th St Ste A,36801,54
1031,Coffee,AL,TOM MUNOZ INC,Huntsville,AL,174 Derwent Ln Nw,35810,32
1031,Coffee,AL,OVH2A LLC,Hoover,AL,4518 Valleydale Rd,35242,19
1031,Coffee,AL,CJL CONSTRUCTION LLC,Holt,FL,Po Box 339,32564,15
1031,Coffee,AL,WH CASH OFFERS AL LLC,Daleville,AL,3969 County Road 24,36322,14
1031,Coffee,AL,USA PROPERTY PROS LLC,Panama City Beach,FL,6534 Harbour Blvd,32407,12
1031,Coffee,AL,WIREGRASS CAPITAL GROUP LLC,Tarrytown,NY,111 Midland Ave,10591,9
1031,Coffee,AL,REBUILT OFFERS LLC,Lexington,KY,813 Winchester Rd Ste 101,40505,9
1031,Coffee,AL,STONE MARTIN BUILDERS LLC,Opelika,AL,107 N 9th St,36801,6
1031,Coffee,AL,PRIMUS INNOVATIONS LLC,Enterprise,AL,200 Central Park Cir,36330,5
1031,Coffee,AL,SMBEASY LLC,Opelika,AL,107 N 9th St Ste A,36801,4
1031,Coffee,AL,BOOT HILL FOREST LLC,Asheville,NC,263 Haywood St Ste 201,28801,4
1031,Coffee,AL,ENTERPRISE LAND AND HOMES LLC,Enterprise,AL,555 County Road 715,36330,3
1031,Coffee,AL,RBSN ENTERPRISES LLC,Enterprise,AL,511 Boll Weevil Cir,36330,3
1031,Coffee,AL,A & W LAND CO LLC,Enterprise,AL,1814 County Road 711,36330,2
1031,Coffee,AL,BJ DEVELOPMENTS LLC,Enterprise,AL,115 Club Way,36330,2
1031,Coffee,AL,USA PROPERTY PROS LLC,Panama City Beach,FL,6616 Harbour Blvd,32407,2
1031,Coffee,AL,FLOWERS REAL ESTATE TEAM LLC,Troy,AL,Po Box 1174,36081,2
1031,Coffee,AL,M & S DEVELOPMENT LLC,Enterprise,AL,1255 Highway 167,36330,2
1031,Coffee,AL,COVINGTON REALTY LLC,Opp,AL,510 N Main St,36467,2
1031,Coffee,AL,KORMYLO CONSTRUCTION LLC,Enterprise,AL,662 County Road 711,36330,2
1031,Coffee,AL,MDS INDUSTRIAL EQUIPMENT LLC,Douglasville,GA,7641 Hardrock Rd,30134,2
1031,Coffee,AL,P A T LEGACY LLC,Enterprise,AL,109 Red Wing Dr,36330,2
1031,Coffee,AL,WIREGRASS ESTATE SALES LLC,New Brockton,AL,Po Box 185,36351,2
1031,Coffee,AL,BG HOMES INC,Enterprise,AL,Po Box 310578,36331,2
1031,Coffee,AL,BILLY COTTER CONSTRUCTION INC,Enterprise,AL,531 Boll Weevil Cir,36330,2
1033,Colbert,AL,TOM MUNOZ INC,Huntsville,AL,174 Derwent Ln Nw,35810,32
1033,Colbert,AL,STAGGS PROPERTIES INC,Florence,AL,797 County Road 118,35633,4
1033,Colbert,AL,S LLC,Florence,AL,318 S Court St # A,35630,2
1033,Colbert,AL,GOODFELLOW BANKING PROPERTIES,Huntsville,AL,600 Boulevard South Sw # 1045,35802,2
1033,Colbert,AL,NW ALPHA 1 LLC,Brooklyn,NY,1 N 4th Pl # 93,11249,2
1037,Coosa,AL,RCF 2 ACQUISITION TRUST,Coppell,TX,3501 Olympus Blvd,75019,27
1037,Coosa,AL,PERVEZ HAI,Northbrook,IL,1091 Pfingsten Rd,60062,23
1037,Coosa,AL,AUBURN TIMBERLANDS INC,Birmingham,AL,Po Box 380692,35238,8
1037,Coosa,AL,WATSON FAMILY LIVING TRUST,Auburn,AL,3 Beechbrook Dr,36830,5
1037,Coosa,AL,KAYE EZEKIEL,Las Vegas,NV,9750 W Skye Canyon Park Dr Ste 160,89166,5
1037,Coosa,AL,HANKINS CREEK AND TIMBER LLC,Birmingham,AL,45 Nolen St,35242,4
1037,Coosa,AL,TTBROWN LLC,Mountain Brk,AL,3822 Cove Dr,35213,4
1037,Coosa,AL,BIG SKY FARMS LLC,Equality,AL,22435 Us Highway 231,36026,3
1037,Coosa,AL,BLUE SPRINGS PROPERTY LLC,Tulsa,OK,6808 E 109th St,74133,3
1037,Coosa,AL,CSH PROPERTIES LLC,East Brunswick,NJ,6 Tracy Dr,8816,3
1037,Coosa,AL,MCALCO CONSTRUCTION INC,Nashville,TN,Po Box 210702,37221,2
1037,Coosa,AL,2NJR SERVICES LLC,Englewood,FL,6119 Ivory Bill Dr,34224,2
1037,Coosa,AL,UNITED CASH BUYERS LLC,Anniston,AL,4136 Southbury Ln,36207,2
1039,Covington,AL,PLANET HOME LENDING LLC,Meriden,CT,321 Research Pkwy Ste 303,6450,270
1039,Covington,AL,VILLAGE CAPITAL & INVESTMENT LLC,Henderson,NV,2460 Paseo Verde Pkwy Ste 110,89074,121
1039,Covington,AL,YELLOW HAMMER FLIPS LLC,Huntsville,AL,606 Rison Ave Ne,35801,12
1039,Covington,AL,OLIT 2024-HB2 ALTERNATIVE HOLDINGS LLC,West Palm Beach,FL,1661 Worthington Rd Ste 100,33409,10
1039,Covington,AL,BOOT HILL FOREST LLC,Asheville,NC,263 Haywood St Ste 201,28801,4
1039,Covington,AL,REAL PROPERTY OF NORTHWEST FLORIDA LTD,Laurel Hill,FL,4811 Bear Bay Flats Rd,32567,4
1039,Covington,AL,MEC INVESTMENTS LLC,Apex,NC,304 Feldon River Ct,27539,4
1039,Covington,AL,NWC RECEIVABLES TRUST,Greenwood Village,CO,6061 S Willow Dr Ste 300,80111,3
1039,Covington,AL,VETERAN HOMES LLC,Enterprise,AL,305 E Hickory Bend Rd,36330,3
1039,Covington,AL,MOORE & MOORE REAL ESTATE LLC,Opp,AL,27567 Rose Hill Rd,36467,2
1039,Covington,AL,ATLAS 1031 EXCHANGE LLC,Laurel Hill,FL,4811 Bear Bay Flats Rd,32567,2
1039,Covington,AL,MCKINLEYS T & T LLC,Florala,AL,1321 5th St,36442,2
1039,Covington,AL,GREENE FREEDOM LEE,Florala,AL,22767 9th Ave,36442,2
1039,Covington,AL,OLD THREE NOTCH INVESTMENTS LLC,Andalusia,AL,33992 Straughn School Rd,36421,2
1039,Covington,AL,HIS BLUEPRINT LLC,Andalusia,AL,15100 Clifton Maddox Ln,36420,2
1039,Covington,AL,CAPITAL IMPROVEMENT COOPERATIVE DISTRICT OF T,Andalusia,AL,505 E Three Notch St,36420,2
1039,Covington,AL,177 ENTERPRISES LLC,Pensacola,FL,40 W Nine Mile Rd Ste 2,32534,2
1043,Cullman,AL,DAVIDSON HOMES LLC,Huntsville,AL,336 James Record Rd Sw,35824,219
1043,Cullman,AL,NORTH ALABAMA HOUSE BUYER LLC,Prospect,TN,1770 Poplar Hill Rd,38477,94
1043,Cullman,AL,SPARTAN INVEST LLC,Birmingham,AL,2015 3rd Ave N,35203,43
1043,Cullman,AL,SERVBANK SB,Phoenix,AZ,3138 E Elwood St,85034,28
1043,Cullman,AL,DR HORTON INC,Hoover,AL,2188 Parkway Lake Dr,35244,27
1043,Cullman,AL,LAND FAST OFFERS LLC,Katy,TX,24044 Cinco Village Center Blvd Ste 100,77494,19
1043,Cullman,AL,MWF VI ENCORE LLC,Ridgeland,MS,402 W Parkway Pl,39157,19
1043,Cullman,AL,ARG X BORROWER LLC,Fayetteville,AR,4058 N College Ave Ste 300,72703,16
1043,Cullman,AL,NORTH ALABAMA STORAGE LLC,Vinemont,AL,Po Box 33,35179,15
1043,Cullman,AL,RBS CITIZENS NA,Glen Allen,VA,10561 Telegraph Rd,23059,9
1043,Cullman,AL,DOVER ENTERPRISES OF ALABAMA LLC,Cullman,AL,1014 Broadway Ave Sw,35055,8
1043,Cullman,AL,DAGC INVESTMENTS LLC,Crane Hill,AL,16485 County Road 222,35053,7
1043,Cullman,AL,AMELIA ACRES LLC,Vinemont,AL,2570 County Road 1435,35179,7
1043,Cullman,AL,EDGEWATER LAND LLC,Crane Hill,AL,30 County Road 2030,35053,7
1043,Cullman,AL,TERRA PRIME VENTURES LLC,Atlanta,GA,270 Carpenter Dr Ste 610,30328,7
1043,Cullman,AL,CHAMPION CAPITAL LLC,Hayden,AL,161 Austin Dr,35079,6
1043,Cullman,AL,NEW DAY PROPERTIES LLC,Pelham,AL,115 Emerald Lake Dr,35124,6
1043,Cullman,AL,CARMO PROPERTIES,Tullahoma,TN,411 S Anderson St,37388,5
1043,Cullman,AL,D & D HOMES LLC,Madison,AL,889 Hughes Rd,35758,4
1043,Cullman,AL,ALBRIGHT JOHNNY,Baileyton,AL,1270 Summit Rd,35019,4
1043,Cullman,AL,APPRECIATION HOMES REAL ESTATE LLC,Dallas,TX,5950 Berkshire Ln Ste 360,75225,4
1043,Cullman,AL,VRMTG ASSET TRUST,Chicago,IL,425 S Financial Pl Ste 2000,60605,4
1043,Cullman,AL,MALLARD POINTE SUBDIVISION ASSOCIATION INC,Cullman,AL,417 3rd Ave Sw Ste 256,35055,4
1043,Cullman,AL,FIRSTBANK,Greenville,SC,55 Beattie Pl Ste 100,29601,3
1043,Cullman,AL,COTACO CREEK LLC,Falkville,AL,1255 County Road 1219,35622,3
1043,Cullman,AL,AMCAN PROPERTIES LLC,Vinemont,AL,6364 County Road 1082,35179,3
1043,Cullman,AL,HRJ PROPERTIES LLC,Cullman,AL,690 County Road 783,35055,3
1043,Cullman,AL,7 BUTLER LLC,Cullman,AL,31 Butler St,35058,3
1043,Cullman,AL,GROUP INVESTMENT PROPERTY LLC,Cullman,AL,1806 Meadowbrook Dr Se,35055,3
1043,Cullman,AL,LINDA MILLER PROPERTIES LLC,Cullman,AL,255 County Road 1699,35058,3
1043,Cullman,AL,REBECCA B BRAMLETT REVOCABLE LIVING TRUST,Cullman,AL,181 County Road 300,35057,3
1043,Cullman,AL,LYAM LAND LLC,Kenosha,WI,7619 Sheridan Rd,53143,3
1043,Cullman,AL,YEARWOOD CONSTRUCTION LLC,Cullman,AL,Po Box 2418,35056,3
1043,Cullman,AL,BOSS PROPERTY SOLUTIONS LLC,Cullman,AL,Po Box 291,35056,3
1043,Cullman,AL,TUSCACAL LLC,Hoover,AL,724 Saint Andrews Ln,35244,3
1043,Cullman,AL,STEEL CASTLE CONSTRUCTION LLC,Cullman,AL,506 5th Ave Se,35055,2
1043,Cullman,AL,HARDIN RENTAL PROPERTIES LLC,Hanceville,AL,550 County Road 484,35077,2
1043,Cullman,AL,ATL SEATTLE I LLC,Federal Way,WA,3012 Sw 300th Pl,98023,2
1043,Cullman,AL,LAKE & COAST DEVELOPMENT CO LLC,Decatur,AL,601 Johnston St Se,35601,2
1043,Cullman,AL,REBECCA F ASHER DECLARATION OF TRUST,Cleveland,OH,4760 Richmond Rd,44128,2
1043,Cullman,AL,YEARWOOD CONSTRUCTION LLC,Cullman,AL,355 County Road 998,35057,2
1043,Cullman,AL,BASSET INVESTMENTS LLC,Cullman,AL,2137 County Road 1605,35058,2
1043,Cullman,AL,DRAVEN PROPERTIES LLC,Cullman,AL,248 County Road 758,35055,2
1043,Cullman,AL,DALE ROMAN SUCHOMEL REVOCABLE LIVING TRUST,Nashville,TN,1000 Apple Orchard Cir,37221,2
1043,Cullman,AL,BRUSHY CREEK CAMPGROUND LLC,Cullman,AL,1130 County Road 447,35057,2
1043,Cullman,AL,PINKIES LLC,Cullman,AL,3850 Alabama 69,35057,2
1043,Cullman,AL,LAKEWAY DEVELOPMENT LLC,Cullman,AL,Po Box 1395,35056,2
1043,Cullman,AL,KASA PROPERTIES LLC,Gulf Breeze,FL,20 Shoreline Pl,32561,2
1043,Cullman,AL,JERRY MOODY PROPERTIES LLC,Arab,AL,584 5th St Sw,35016,2
1043,Cullman,AL,BURDEN 3 PROPERTIES LLC,Cullman,AL,181 County Road 1539,35058,2
1043,Cullman,AL,JEH & JEH PROPERTIES LLC,Vinemont,AL,502 County Road 1288,35179,2
1043,Cullman,AL,SOUTHERN REVIVAL AL LLC,Jasper,AL,202 Southridge Rd,35504,2
1043,Cullman,AL,FOXCAT LLC,Decatur,AL,Po Box 1872,35602,2
1043,Cullman,AL,STONE BRIDGE FARMS LLC,Cullman,AL,157 County Road 717,35055,2
1043,Cullman,AL,BLACKBERRY HILL LLC,Lafayette,LA,205 Laurence Ave,70503,2
1043,Cullman,AL,BLUE HOLE LLC,Cullman,AL,601 7th Ave Sw,35055,2
1043,Cullman,AL,BK INVESTMENT PROPERTIES LLC,Cullman,AL,217 Fairway Dr,35057,2
1043,Cullman,AL,SERRANO PROPERTIES LLC,Cullman,AL,1729 Loch Dr,35055,2
1043,Cullman,AL,DIVINE DEVELOPMENT LLC,Falkville,AL,1255 County Road 1219,35622,2
1043,Cullman,AL,TRISHAD PROPERTIES LLC,Cullman,AL,207 Park Dr,35058,2
1043,Cullman,AL,IRON PILLAR PROPERTIES INC,Falkville,AL,138 Pleasant View Rd,35622,2
1045,Dale,AL,VETERANS UNITED HOME LOANS,Coppell,TX,8950 Cypress Waters Blvd,75019,64
1045,Dale,AL,CIM TRUST,West Valley City,UT,3217 Decker Lake Dr,84119,35
1045,Dale,AL,TOM MUNOZ INC,Huntsville,AL,174 Derwent Ln Nw,35810,32
1045,Dale,AL,WH CASH OFFERS AL LLC,Daleville,AL,3969 County Road 24,36322,14
1045,Dale,AL,USA PROPERTY PROS LLC,Panama City Beach,FL,6534 Harbour Blvd,32407,12
1045,Dale,AL,ALFRED SALIBA CORPORATION,Dothan,AL,410 N Shady Ln,36303,9
1045,Dale,AL,WIREGRASS CAPITAL GROUP LLC,Tarrytown,NY,111 Midland Ave,10591,9
1045,Dale,AL,ABRAMO FAMILY REVOCABLE TRUST,Dothan,AL,603 Sequoyah Dr,36303,4
1045,Dale,AL,REEVES & SHAW HOMES LLC,Dothan,AL,3680 W Main St Ste 201,36305,3
1045,Dale,AL,CAMPBELL & DUFRIEND HOLDING LLC,Covington,LA,70380 Highway 21 Ste 2,70433,2
1045,Dale,AL,SIMPLY SOUTH INVESTMENT PROPERTIES LLC,Enterprise,AL,1207 E Park Ave,36330,2
1045,Dale,AL,DIANNA CHASE REVOCABLE TRUST,Daleville,AL,14 Brown Ave,36322,2
1045,Dale,AL,DABIT PROPERTIES LLC,Dothan,AL,132 Falkirk Dr,36305,2
1045,Dale,AL,COBB INVESTMENT PROPERTIES LLC,Montgomery,AL,22 Scott St,36104,2
1045,Dale,AL,MILLS RANE FARMS LLC,Abbeville,AL,1100 Us Highway 431 N,36310,2
1045,Dale,AL,ELLIS DEAN GERALD,Dothan,AL,402 Forsythia Ln,36305,2
1045,Dale,AL,CHARLEE PROPERTIES LLC,Dothan,AL,2205 Saddlewood Trl,36301,2
1045,Dale,AL,WILL K LLC,Headland,AL,1075 County Road 73,36345,2
1045,Dale,AL,SD KINGDOM FLIPS LLC,Dothan,AL,102 Nellwood Cir,36303,2
1045,Dale,AL,CROSBY CHARLES EDWARD,Enterprise,AL,109 Tom Morris Ln,36330,2
1047,Dallas,AL,UNITED STATES OF AMERICA,Duluth,GA,3775 Venture Dr,30096,17
1047,Dallas,AL,SUTHERLAND TIMBER SCE LLC,Atlanta,GA,1230 Peachtree St Ne Ste 3600,30309,12
1047,Dallas,AL,QUALIFIED EXCHANGE TITLEHOLDER SERIES A-Z LLC,Gulf Shores,AL,Po Box 3889,36547,5
1047,Dallas,AL,LOYD HOLDINGS LLC,Fort Lauderdale,FL,4101 Ravenswood Rd Ste 315,33312,4
1047,Dallas,AL,JAMES C WHITE LIVING TRUST,Roswell,GA,3990 Guardsman Ct Ne,30075,4
1047,Dallas,AL,ROYAL PACIFIC FUNDING CORPORATION,Lake Zurich,IL,1 Corporate Dr Ste 360,60047,4
1047,Dallas,AL,DRV REAL ESTATE HOMES LLC,Port Saint Lucie,FL,767 Sw Ravenswood Ln,34983,4
1047,Dallas,AL,SMITH JEREMY,Maplesville,AL,9616 Al Highway 22,36750,3
1047,Dallas,AL,BIG WORL LLC,Sardis,AL,4441 County Road 30,36775,3
1047,Dallas,AL,MORGAN STANLEY ABS CAPITAL I INC TRUST,Mount Laurel,NJ,1 Mortgage Way,8054,3
1047,Dallas,AL,STORAGE DEPOT OF SELMA LLC,Chicago,IL,6128 S Massasoit Ave,60638,3
1047,Dallas,AL,SW LAND INVESTORS LLC,Vallecito,CA,Po Box 103,95251,3
1047,Dallas,AL,KMB LAND MANAGEMENT LLC,Safford,AL,9743 County Road 115,36773,2
1047,Dallas,AL,BELVOIR LLC,Atlanta,GA,Po Box 19720,30325,2
1047,Dallas,AL,FILLENOIRE LLC,Newnan,GA,12 Del Mar Ct,30263,2
1047,Dallas,AL,BON VALLEY FARMS LLC,Selma,AL,29 Wilkins Rd,36701,2
1047,Dallas,AL,BUSBY HERITAGE LLC,Selma,AL,1517 County Road 17,36701,2
1047,Dallas,AL,SOUTH LAND COMPANY LLC,Selma,AL,30 Lauderdale St,36701,2
1051,Elmore,AL,OVH2A LLC,Hoover,AL,4518 Valleydale Rd,35242,19
1051,Elmore,AL,HQH MONTGOMERY PROPERTIES INC,Montgomery,AL,310 Eastdale Cir,36117,15
1051,Elmore,AL,RIVER REGION HOME BUYERS LLC,Prattville,AL,107 W Teri Ct,36066,12
1051,Elmore,AL,SIMPLY SOLD HOMES LLC,Wetumpka,AL,942 Wilson Rd,36092,12
1051,Elmore,AL,LML HOLDINGS LLC,Dallas,TX,11816 Inwood Rd,75244,11
1051,Elmore,AL,GOODWYN BUILDING CO INC,Montgomery,AL,2939 Chestnut St,36107,11
1051,Elmore,AL,MONTGOMERY REAL ESTATE BUYERS LLC,Montgomery,AL,4249 Lomac St,36106,9
1051,Elmore,AL,AUBURN TIMBERLANDS INC,Birmingham,AL,Po Box 380692,35238,8
1051,Elmore,AL,HIGHER GROUND VENTURES LLC,Austin,TX,1401 Lavaca St,78701,7
1051,Elmore,AL,VMC REO LLC,Greenville,SC,75 Beattie Pl,29601,7
1051,Elmore,AL,SPEAKE PROPERTIES LLC,Tallassee,AL,295 Osborne Ln,36078,7
1051,Elmore,AL,GADDIE-GUTHARY FAMILY REVOCABLE TRUST,Reno,NV,645 Meadow Rock Ln,89511,6
1051,Elmore,AL,TOUR 50 GROUP LLC,Johnson City,TN,1607 Willowbrook Dr,37601,5
1051,Elmore,AL,GREAT BENTLEY PROPERTIES LLC,Pike Road,AL,3264 E Avalon Pkwy,36064,4
1051,Elmore,AL,A & M RENTALS LLC,Wetumpka,AL,4138 Laurel Creek Rd,36092,3
1051,Elmore,AL,IBIS HOLDINGS A TRUST,Dallas,TX,1601 Lyndon B Johnson Fwy Ste 150,75234,3
1051,Elmore,AL,OMEGA REZ 6B LLC,Hoover,AL,4518 Valleydale Rd,35242,3
1051,Elmore,AL,NT HOMES INC,Montgomery,AL,9354 Wrens Way,36117,3
1051,Elmore,AL,RENAUDES REAL ESTATE LLC,Duluth,GA,1820 Ballybunion Dr,30097,3
1051,Elmore,AL,ANA 3 LLC,Las Vegas,NV,3233 S Torrey Pines Dr,89146,3
1051,Elmore,AL,BIG SKY FARMS LLC,Equality,AL,22435 Us Highway 231,36026,3
1051,Elmore,AL,BLACK SHEEP ENTERPRISES LLC,Millbrook,AL,Po Box 469,36054,3
1051,Elmore,AL,VERUS SECURITIZATION TRUST,Greenville,SC,75 Beattie Pl,29601,2
1051,Elmore,AL,LAKE HAVEN LANDING LLC,Nashville,TN,2300 Charlotte Ave Ste 103,37203,2
1051,Elmore,AL,FRIENDLY PINE LLC,Eclectic,AL,145 Ridge Rd,36024,2
1051,Elmore,AL,ESTES-MILAM LAND LLC,Wetumpka,AL,3528 Milam Rd,36092,2
1051,Elmore,AL,SMITH TODD SALLY,Deatsville,AL,243 Granny Ln,36022,2
1051,Elmore,AL,GADDLE-GUTHARY FAMILY REVOCABLE TRUST,Reno,NV,645 Meadow Rock Ln,89511,2
1051,Elmore,AL,GRICE LLC,Wetumpka,AL,Po Box 75,36092,2
1051,Elmore,AL,RAPID FIRE HOME BUYERS,Montgomery,AL,4249 Lomac St,36106,2
1051,Elmore,AL,CC HOMES LLC,Millbrook,AL,Po Box 483,36054,2
1051,Elmore,AL,M GEORGE CAGLE LIVING TRUST,Millbrook,AL,3171 Rosemont Ct,36054,2
1051,Elmore,AL,LAKE MARTIN BUILDERS LLC,Wetumpka,AL,278 Inverness Rd,36092,2
1051,Elmore,AL,BUYERS-R-US INVESTMENT PROPERTIES LLC,Montgomery,AL,358 N Capitol Pkwy,36107,2
1051,Elmore,AL,HEDGEFIELD HOMEOWNERS ASSOCIATION INC,Prattville,AL,Po Box 680083,36068,2
1051,Elmore,AL,D & D CONSTRUCTION ENTERPRISES,Wetumpka,AL,408 Mark Trl N,36093,2
1051,Elmore,AL,TUCKER SQUARED LLC,Wetumpka,AL,Po Box 345,36092,2
1051,Elmore,AL,BLAKE LAWLEY VENTURES LLC,Montgomery,AL,2512 Leonidas Dr,36106,2
1051,Elmore,AL,BEN ALLEN LLC,Wetumpka,AL,9 Bentom Dr,36092,2
1051,Elmore,AL,EXARS LAND TRUST,Eclectic,AL,6065 Mount Hebron Rd,36024,2
1051,Elmore,AL,SOUTHERN NATURAL GAS COMPANY LLC,Birmingham,AL,569 Brookwood Vlg Ste 749,35209,2
1051,Elmore,AL,SKI CLUB COVE LLC,Deatsville,AL,368 Myrick Dr,36022,2
1051,Elmore,AL,LLJ EQUITIES LLC,Roseville,MI,27085 Gratiot Ave Ste 105,48066,2
1051,Elmore,AL,WILDER NEW HOMES LLC,Wetumpka,AL,305 Kerri Ct,36093,2
1051,Elmore,AL,CARR GROUP LLC,Millbrook,AL,Po Box 1717,36054,2
1051,Elmore,AL,HC BOND CONSTRUCTION LLC,Eclectic,AL,645 Fleahop Rd,36024,2
1051,Elmore,AL,NORTON NEW HOMES LLC,Deatsville,AL,315 Shoal Creek Dr,36022,2
1057,Fayette,AL,SCOUT LAND GROUP LLC,Houston,TX,1016 Woodland St,77009,14
1057,Fayette,AL,BRILLIANT COAL COMPANY LLC,Northport,AL,803 Main Ave,35476,12
1057,Fayette,AL,LOANDEPOTCOM LLC,Plano,TX,5465 Legacy Dr Ste 2,75024,10
1057,Fayette,AL,X FACTOR LAND LLC,Holmesville,OH,Po Box 190,44633,8
1057,Fayette,AL,WEST ALABAMA SAND AND GRAVEL INC,Fayette,AL,Po Box 309,35555,6
1057,Fayette,AL,TWIN CREEK HOLDINGS LLC,Fayette,AL,508 Wilkinson Rd,35555,3
1057,Fayette,AL,EVABANK,Cullman,AL,1710 Cherokee Ave Sw,35055,2
1057,Fayette,AL,WDN INVESTMENTS LLC,Fayette,AL,213 Harkins Lake Rd,35555,2
1059,Franklin,AL,S & N INVESTMENTS LLC,Russellville,AL,Po Box 654,35653,5
1059,Franklin,AL,WITT MAIN STREET REAL ESTATE LLC,Spruce Pine,AL,47 Cove Point Rd,35585,3
1059,Franklin,AL,F & H HOMES LLC,Russellville,AL,Po Box 654,35653,2
1061,Geneva,AL,USA PROPERTY PROS LLC,Panama City Beach,FL,6534 Harbour Blvd,32407,12
1061,Geneva,AL,WIREGRASS CAPITAL GROUP LLC,Tarrytown,NY,111 Midland Ave,10591,9
1061,Geneva,AL,SONALI INVESTMENTS LLC,Key Biscayne,FL,50 W Mashta Dr Ste 1,33149,8
1061,Geneva,AL,BROADWAY GROUP LLC,Huntsville,AL,216 Westside Sq,35801,5
1061,Geneva,AL,WOODCREST CAPITAL LAND INVESTMENTS LLC,Fort Worth,TX,3113 S University Dr Fl 6,76109,4
1061,Geneva,AL,DENMAN BROTHERS FARM LLC,Samson,AL,3119 County Road 43,36477,3
1061,Geneva,AL,PROVERBS 163 LAND HOLDINGS LLC,Hartford,AL,Po Box 509,36344,3
1061,Geneva,AL,WATKINS FARMS INC,Hartford,AL,247 Spann Rd,36344,3
1061,Geneva,AL,JUST ANOTHER LLC,Hartford,AL,10137 E State Highway 52,36344,2
1061,Geneva,AL,SOUTHERN PINE MANAGEMENT LLC,Niceville,FL,635 Birkdale Cir E,32578,2
1061,Geneva,AL,BE INVESTMENT LLC,Geneva,AL,2235 Enterprise Rd,36340,2
1061,Geneva,AL,RB INVEST CORPORATION INC,Naples,FL,5660 Strand Ct,34110,2
1067,Henry,AL,WIREGRASS CAPITAL GROUP LLC,Tarrytown,NY,111 Midland Ave,10591,9
1067,Henry,AL,X FACTOR LAND LLC,Holmesville,OH,Po Box 190,44633,8
1067,Henry,AL,W M BARNES LLC,Headland,AL,714 Early Walden Rd,36345,5
1067,Henry,AL,D & D TIMBER FARMS LLC,Dothan,AL,3664 S Oates St,36301,3
1067,Henry,AL,GLANTON GROVE INVESTMENTS LLC,Abbeville,AL,1525 Singletary Rd,36310,3
1067,Henry,AL,GREENBUSH WOOD PRODUCTS INC,Abbeville,AL,Po Box 610,36310,3
1067,Henry,AL,SALTY PINES LLC,Dothan,AL,807 Liveoak Trl,36305,3
1067,Henry,AL,D & D TIMBER FARM LLC,Dothan,AL,3664 S Oates St,36301,2
1067,Henry,AL,3G CONSTRUCTION LLC,Webb,AL,3620 Ben Ivey Rd,36376,2
1067,Henry,AL,FSI OF SOUTH ALABAMA LLC,Abbeville,AL,1257 County Road 74,36310,2
1067,Henry,AL,WEMINUCHE PROPERTIES LLC,Sheridan,WY,32 N Gould St,82801,2
1067,Henry,AL,TDC PROPERTIES LLC,Glenwood,AL,2395 County Road 2278,36034,2
1067,Henry,AL,AMY B GUERRY REVOCABLE TRUST,Lake City,FL,Po Box 526,32056,2
1067,Henry,AL,MILLS RANE FARMS LLC,Abbeville,AL,Po Box 610,36310,2
1067,Henry,AL,WYNN LLC,Lake Wales,FL,3331 Harbor Beach Dr,33859,2
1067,Henry,AL,FOUR B FARMS LLC,Columbia,AL,1337 County Road 131,36319,2
1067,Henry,AL,BELL PROPERTIES LLC,Dothan,AL,109 Bent Oak Dr,36303,2
1069,Houston,AL,WH CASH OFFERS AL LLC,Daleville,AL,3969 County Road 24,36322,14
1069,Houston,AL,USA PROPERTY PROS LLC,Panama City Beach,FL,6534 Harbour Blvd,32407,12
1069,Houston,AL,ALFRED SALIBA CORPORATION,Dothan,AL,410 N Shady Ln,36303,9
1069,Houston,AL,WIREGRASS CAPITAL GROUP LLC,Tarrytown,NY,111 Midland Ave,10591,9
1069,Houston,AL,LOWER ALABAMA HOMES LLC,Taylor,AL,5016 W State Highway 52,36305,6
1069,Houston,AL,JV CREW ENTERPRISES LLC,Dothan,AL,215 Asphodel Dr,36303,3
1069,Houston,AL,STONE MARTIN BUILDERS LLC,Opelika,AL,107 N 9th St # A,36801,3
1069,Houston,AL,SD KINGDOM FLIPS LLC,Dothan,AL,102 Nellwood Cir,36303,2
1069,Houston,AL,RW HOLDINGS LLC,Dothan,AL,1923 Wise Dr,36303,2
1069,Houston,AL,FIRST UNITED METHODIST CH OF DOTH,Dothan,AL,1380 W Main St,36301,2
1073,Jefferson,AL,OPENDOOR PROPERTY TRUST,Tempe,AZ,1295 W Washington St Ste 115,85288,1326
1073,Jefferson,AL,ARMM ASSET COMPANY 2 LLC,Austin,TX,3903 S Congress Ave Unit 40298,78704,431
1073,Jefferson,AL,PR BORROWER 26 LLC,Scottsdale,AZ,Po Box 4090,85261,301
1073,Jefferson,AL,PLANET HOME LENDING LLC,Meriden,CT,321 Research Pkwy Ste 303,6450,270
